date,sku_name,sales,store
2013-10-27,Sculpt Knit Tank,59,1
2013-10-28,Sculpt Knit Tank,39,1
2013-10-29,Sculpt Knit Tank,51,1
2013-10-30,Sculpt Knit Tank,48,1
2013-10-31,Sculpt Knit Tank,66,1
2013-11-01,Sculpt Knit Tank,81,1
2013-11-02,Sculpt Knit Tank,74,1
2013-11-03,Sculpt Knit Tank,75,1
2013-11-04,Sculpt Knit Tank,53,1
2013-11-05,Sculpt Knit Tank,62,1
2013-11-06,Sculpt Knit Tank,79,1
2013-11-07,Sculpt Knit Tank,74,1
2013-11-08,Sculpt Knit Tank,82,1
2013-11-09,Sculpt Knit Tank,60,1
2013-11-10,Sculpt Knit Tank,90,1
2013-11-11,Sculpt Knit Tank,54,1
2013-11-12,Sculpt Knit Tank,69,1
2013-11-13,Sculpt Knit Tank,72,1
2013-11-14,Sculpt Knit Tank,59,1
2013-11-15,Sculpt Knit Tank,53,1
2013-11-16,Sculpt Knit Tank,73,1
2013-11-17,Sculpt Knit Tank,74,1
2013-11-18,Sculpt Knit Tank,55,1
2013-11-19,Sculpt Knit Tank,55,1
2013-11-20,Sculpt Knit Tank,53,1
2013-11-21,Sculpt Knit Tank,71,1
2013-11-22,Sculpt Knit Tank,69,1
2013-11-23,Sculpt Knit Tank,68,1
2013-11-24,Sculpt Knit Tank,72,1
2013-11-25,Sculpt Knit Tank,50,1
2013-11-26,Sculpt Knit Tank,47,1
2013-11-27,Sculpt Knit Tank,69,1
2013-11-28,Sculpt Knit Tank,68,1
2013-11-29,Sculpt Knit Tank,74,1
2013-11-30,Sculpt Knit Tank,80,1
2013-12-01,Sculpt Knit Tank,53,1
2013-12-02,Sculpt Knit Tank,35,1
2013-12-03,Sculpt Knit Tank,39,1
2013-12-04,Sculpt Knit Tank,46,1
2013-12-05,Sculpt Knit Tank,50,1
2013-12-06,Sculpt Knit Tank,47,1
2013-12-07,Sculpt Knit Tank,55,1
2013-12-08,Sculpt Knit Tank,71,1
2013-12-09,Sculpt Knit Tank,36,1
2013-12-10,Sculpt Knit Tank,45,1
2013-12-11,Sculpt Knit Tank,46,1
2013-12-12,Sculpt Knit Tank,48,1
2013-12-13,Sculpt Knit Tank,51,1
2013-12-14,Sculpt Knit Tank,56,1
2013-12-15,Sculpt Knit Tank,61,1
2013-12-16,Sculpt Knit Tank,33,1
2013-12-17,Sculpt Knit Tank,42,1
2013-12-18,Sculpt Knit Tank,42,1
2013-12-19,Sculpt Knit Tank,37,1
2013-12-20,Sculpt Knit Tank,45,1
2013-12-21,Sculpt Knit Tank,48,1
2013-12-22,Sculpt Knit Tank,59,1
2013-12-23,Sculpt Knit Tank,41,1
2013-12-24,Sculpt Knit Tank,45,1
2013-12-25,Sculpt Knit Tank,54,1
2013-12-26,Sculpt Knit Tank,41,1
2013-12-27,Sculpt Knit Tank,46,1
2013-12-28,Sculpt Knit Tank,55,1
2013-12-29,Sculpt Knit Tank,58,1
2013-12-30,Sculpt Knit Tank,31,1
2013-12-31,Sculpt Knit Tank,52,1
2014-01-01,Sculpt Knit Tank,56,1
2014-01-02,Sculpt Knit Tank,42,1
2014-01-03,Sculpt Knit Tank,52,1
2014-01-04,Sculpt Knit Tank,61,1
2014-01-05,Sculpt Knit Tank,59,1
2014-01-06,Sculpt Knit Tank,46,1
2014-01-07,Sculpt Knit Tank,34,1
2014-01-08,Sculpt Knit Tank,53,1
2014-01-09,Sculpt Knit Tank,34,1
2014-01-10,Sculpt Knit Tank,64,1
2014-01-11,Sculpt Knit Tank,61,1
2014-01-12,Sculpt Knit Tank,62,1
2014-01-13,Sculpt Knit Tank,39,1
2014-01-14,Sculpt Knit Tank,38,1
2014-01-15,Sculpt Knit Tank,45,1
2014-01-16,Sculpt Knit Tank,54,1
2014-01-17,Sculpt Knit Tank,54,1
2014-01-18,Sculpt Knit Tank,63,1
2014-01-19,Sculpt Knit Tank,59,1
2014-01-20,Sculpt Knit Tank,46,1
2014-01-21,Sculpt Knit Tank,48,1
2014-01-22,Sculpt Knit Tank,40,1
2014-01-23,Sculpt Knit Tank,46,1
2014-01-24,Sculpt Knit Tank,60,1
2014-01-25,Sculpt Knit Tank,57,1
2014-01-26,Sculpt Knit Tank,61,1
2014-01-27,Sculpt Knit Tank,32,1
2014-01-28,Sculpt Knit Tank,43,1
2014-01-29,Sculpt Knit Tank,39,1
2014-01-30,Sculpt Knit Tank,50,1
2014-01-31,Sculpt Knit Tank,51,1
2014-02-01,Sculpt Knit Tank,61,1
2014-02-02,Sculpt Knit Tank,50,1
2014-02-03,Sculpt Knit Tank,40,1
2014-02-04,Sculpt Knit Tank,52,1
2014-02-05,Sculpt Knit Tank,53,1
2014-02-06,Sculpt Knit Tank,55,1
2014-02-07,Sculpt Knit Tank,57,1
2014-02-08,Sculpt Knit Tank,60,1
2014-02-09,Sculpt Knit Tank,60,1
2014-02-10,Sculpt Knit Tank,33,1
2014-02-11,Sculpt Knit Tank,51,1
2014-02-12,Sculpt Knit Tank,52,1
2014-02-13,Sculpt Knit Tank,45,1
2014-02-14,Sculpt Knit Tank,58,1
2014-02-15,Sculpt Knit Tank,55,1
2014-02-16,Sculpt Knit Tank,55,1
2014-02-17,Sculpt Knit Tank,43,1
2014-02-18,Sculpt Knit Tank,48,1
2014-02-19,Sculpt Knit Tank,51,1
2014-02-20,Sculpt Knit Tank,69,1
2014-02-21,Sculpt Knit Tank,43,1
2014-02-22,Sculpt Knit Tank,68,1
2014-02-23,Sculpt Knit Tank,65,1
2014-02-24,Sculpt Knit Tank,34,1
2014-02-25,Sculpt Knit Tank,39,1
2014-02-26,Sculpt Knit Tank,51,1
2014-02-27,Sculpt Knit Tank,64,1
2014-02-28,Sculpt Knit Tank,71,1
2014-03-01,Sculpt Knit Tank,77,1
2014-03-02,Sculpt Knit Tank,86,1
2014-03-03,Sculpt Knit Tank,69,1
2014-03-04,Sculpt Knit Tank,63,1
2014-03-05,Sculpt Knit Tank,65,1
2014-03-06,Sculpt Knit Tank,61,1
2014-03-07,Sculpt Knit Tank,59,1
2014-03-08,Sculpt Knit Tank,78,1
2014-03-09,Sculpt Knit Tank,83,1
2014-03-10,Sculpt Knit Tank,60,1
2014-03-11,Sculpt Knit Tank,50,1
2014-03-12,Sculpt Knit Tank,70,1
2014-03-13,Sculpt Knit Tank,66,1
2014-03-14,Sculpt Knit Tank,69,1
2014-03-15,Sculpt Knit Tank,72,1
2014-03-16,Sculpt Knit Tank,74,1
2014-03-17,Sculpt Knit Tank,51,1
2014-03-18,Sculpt Knit Tank,60,1
2014-03-19,Sculpt Knit Tank,62,1
2014-03-20,Sculpt Knit Tank,67,1
2014-03-21,Sculpt Knit Tank,61,1
2014-03-22,Sculpt Knit Tank,64,1
2014-03-23,Sculpt Knit Tank,82,1
2014-03-24,Sculpt Knit Tank,43,1
2014-03-25,Sculpt Knit Tank,57,1
2014-03-26,Sculpt Knit Tank,61,1
2014-03-27,Sculpt Knit Tank,54,1
2014-03-28,Sculpt Knit Tank,85,1
2014-03-29,Sculpt Knit Tank,74,1
2014-03-30,Sculpt Knit Tank,68,1
2014-03-31,Sculpt Knit Tank,59,1
2014-04-01,Sculpt Knit Tank,67,1
2014-04-02,Sculpt Knit Tank,79,1
2014-04-03,Sculpt Knit Tank,72,1
2014-04-04,Sculpt Knit Tank,71,1
2014-04-05,Sculpt Knit Tank,83,1
2014-04-06,Sculpt Knit Tank,102,1
2014-04-07,Sculpt Knit Tank,68,1
2014-04-08,Sculpt Knit Tank,57,1
2014-04-09,Sculpt Knit Tank,64,1
2014-04-10,Sculpt Knit Tank,64,1
2014-04-11,Sculpt Knit Tank,75,1
2014-04-12,Sculpt Knit Tank,86,1
2014-04-13,Sculpt Knit Tank,96,1
2014-04-14,Sculpt Knit Tank,67,1
2014-04-15,Sculpt Knit Tank,64,1
2014-04-16,Sculpt Knit Tank,71,1
2014-04-17,Sculpt Knit Tank,75,1
2014-04-18,Sculpt Knit Tank,86,1
2014-04-19,Sculpt Knit Tank,65,1
2014-04-20,Sculpt Knit Tank,105,1
2014-04-21,Sculpt Knit Tank,55,1
2014-04-22,Sculpt Knit Tank,68,1
2014-04-23,Sculpt Knit Tank,69,1
2014-04-24,Sculpt Knit Tank,80,1
2014-04-25,Sculpt Knit Tank,83,1
2014-04-26,Sculpt Knit Tank,98,1
2014-04-27,Sculpt Knit Tank,95,1
2014-04-28,Sculpt Knit Tank,64,1
2014-04-29,Sculpt Knit Tank,76,1
2014-04-30,Sculpt Knit Tank,75,1
2014-05-01,Sculpt Knit Tank,82,1
2014-05-02,Sculpt Knit Tank,108,1
2014-05-03,Sculpt Knit Tank,90,1
2014-05-04,Sculpt Knit Tank,83,1
2014-05-05,Sculpt Knit Tank,70,1
2014-05-06,Sculpt Knit Tank,76,1
2014-05-07,Sculpt Knit Tank,77,1
2014-05-08,Sculpt Knit Tank,78,1
2014-05-09,Sculpt Knit Tank,83,1
2014-05-10,Sculpt Knit Tank,98,1
2014-05-11,Sculpt Knit Tank,90,1
2014-05-12,Sculpt Knit Tank,70,1
2014-05-13,Sculpt Knit Tank,83,1
2014-05-14,Sculpt Knit Tank,77,1
2014-05-15,Sculpt Knit Tank,89,1
2014-05-16,Sculpt Knit Tank,89,1
2014-05-17,Sculpt Knit Tank,107,1
2014-05-18,Sculpt Knit Tank,90,1
2014-05-19,Sculpt Knit Tank,76,1
2014-05-20,Sculpt Knit Tank,88,1
2014-05-21,Sculpt Knit Tank,57,1
2014-05-22,Sculpt Knit Tank,89,1
2014-05-23,Sculpt Knit Tank,107,1
2014-05-24,Sculpt Knit Tank,83,1
2014-05-25,Sculpt Knit Tank,108,1
2014-05-26,Sculpt Knit Tank,83,1
2014-05-27,Sculpt Knit Tank,74,1
2014-05-28,Sculpt Knit Tank,72,1
2014-05-29,Sculpt Knit Tank,88,1
2014-05-30,Sculpt Knit Tank,86,1
2014-05-31,Sculpt Knit Tank,103,1
2014-06-01,Sculpt Knit Tank,109,1
2014-06-02,Sculpt Knit Tank,74,1
2014-06-03,Sculpt Knit Tank,88,1
2014-06-04,Sculpt Knit Tank,75,1
2014-06-05,Sculpt Knit Tank,94,1
2014-06-06,Sculpt Knit Tank,89,1
2014-06-07,Sculpt Knit Tank,75,1
2014-06-08,Sculpt Knit Tank,109,1
2014-06-09,Sculpt Knit Tank,79,1
2014-06-10,Sculpt Knit Tank,88,1
2014-06-11,Sculpt Knit Tank,85,1
2014-06-12,Sculpt Knit Tank,93,1
2014-06-13,Sculpt Knit Tank,88,1
2014-06-14,Sculpt Knit Tank,106,1
2014-06-15,Sculpt Knit Tank,101,1
2014-06-16,Sculpt Knit Tank,74,1
2014-06-17,Sculpt Knit Tank,102,1
2014-06-18,Sculpt Knit Tank,79,1
2014-06-19,Sculpt Knit Tank,78,1
2014-06-20,Sculpt Knit Tank,101,1
2014-06-21,Sculpt Knit Tank,98,1
2014-06-22,Sculpt Knit Tank,116,1
2014-06-23,Sculpt Knit Tank,65,1
2014-06-24,Sculpt Knit Tank,80,1
2014-06-25,Sculpt Knit Tank,81,1
2014-06-26,Sculpt Knit Tank,94,1
2014-06-27,Sculpt Knit Tank,99,1
2014-06-28,Sculpt Knit Tank,95,1
2014-06-29,Sculpt Knit Tank,106,1
2014-06-30,Sculpt Knit Tank,74,1
2014-07-01,Sculpt Knit Tank,85,1
2014-07-02,Sculpt Knit Tank,78,1
2014-07-03,Sculpt Knit Tank,85,1
2014-07-04,Sculpt Knit Tank,104,1
2014-07-05,Sculpt Knit Tank,106,1
2014-07-06,Sculpt Knit Tank,126,1
2014-07-07,Sculpt Knit Tank,76,1
2014-07-08,Sculpt Knit Tank,79,1
2014-07-09,Sculpt Knit Tank,94,1
2014-07-10,Sculpt Knit Tank,112,1
2014-07-11,Sculpt Knit Tank,99,1
2014-07-12,Sculpt Knit Tank,117,1
2014-07-13,Sculpt Knit Tank,90,1
2014-07-14,Sculpt Knit Tank,66,1
2014-07-15,Sculpt Knit Tank,93,1
2014-07-16,Sculpt Knit Tank,80,1
2014-07-17,Sculpt Knit Tank,94,1
2014-07-18,Sculpt Knit Tank,101,1
2014-07-19,Sculpt Knit Tank,116,1
2014-07-20,Sculpt Knit Tank,114,1
2014-07-21,Sculpt Knit Tank,73,1
2014-07-22,Sculpt Knit Tank,93,1
2014-07-23,Sculpt Knit Tank,67,1
2014-07-24,Sculpt Knit Tank,83,1
2014-07-25,Sculpt Knit Tank,104,1
2014-07-26,Sculpt Knit Tank,95,1
2014-07-27,Sculpt Knit Tank,123,1
2014-07-28,Sculpt Knit Tank,64,1
2014-07-29,Sculpt Knit Tank,85,1
2014-07-30,Sculpt Knit Tank,75,1
2014-07-31,Sculpt Knit Tank,102,1
2014-08-01,Sculpt Knit Tank,79,1
2014-08-02,Sculpt Knit Tank,84,1
2014-08-03,Sculpt Knit Tank,83,1
2014-08-04,Sculpt Knit Tank,66,1
2014-08-05,Sculpt Knit Tank,58,1
2014-08-06,Sculpt Knit Tank,92,1
2014-08-07,Sculpt Knit Tank,76,1
2014-08-08,Sculpt Knit Tank,78,1
2014-08-09,Sculpt Knit Tank,109,1
2014-08-10,Sculpt Knit Tank,99,1
2014-08-11,Sculpt Knit Tank,45,1
2014-08-12,Sculpt Knit Tank,73,1
2014-08-13,Sculpt Knit Tank,81,1
2014-08-14,Sculpt Knit Tank,83,1
2014-08-15,Sculpt Knit Tank,79,1
2014-08-16,Sculpt Knit Tank,86,1
2014-08-17,Sculpt Knit Tank,113,1
2014-08-18,Sculpt Knit Tank,67,1
2014-08-19,Sculpt Knit Tank,73,1
2014-08-20,Sculpt Knit Tank,62,1
2014-08-21,Sculpt Knit Tank,70,1
2014-08-22,Sculpt Knit Tank,115,1
2014-08-23,Sculpt Knit Tank,82,1
2014-08-24,Sculpt Knit Tank,95,1
2014-08-25,Sculpt Knit Tank,77,1
2014-08-26,Sculpt Knit Tank,79,1
2014-08-27,Sculpt Knit Tank,77,1
2014-08-28,Sculpt Knit Tank,73,1
2014-08-29,Sculpt Knit Tank,81,1
2014-08-30,Sculpt Knit Tank,84,1
2014-08-31,Sculpt Knit Tank,89,1
2014-09-01,Sculpt Knit Tank,61,1
2014-09-02,Sculpt Knit Tank,78,1
2014-09-03,Sculpt Knit Tank,62,1
2014-09-04,Sculpt Knit Tank,72,1
2014-09-05,Sculpt Knit Tank,70,1
2014-09-06,Sculpt Knit Tank,95,1
2014-09-07,Sculpt Knit Tank,100,1
2014-09-08,Sculpt Knit Tank,74,1
2014-09-09,Sculpt Knit Tank,61,1
2014-09-10,Sculpt Knit Tank,71,1
2014-09-11,Sculpt Knit Tank,74,1
2014-09-12,Sculpt Knit Tank,75,1
2014-09-13,Sculpt Knit Tank,97,1
2014-09-14,Sculpt Knit Tank,90,1
2014-09-15,Sculpt Knit Tank,60,1
2014-09-16,Sculpt Knit Tank,58,1
2014-09-17,Sculpt Knit Tank,69,1
2014-09-18,Sculpt Knit Tank,85,1
2014-09-19,Sculpt Knit Tank,81,1
2014-09-20,Sculpt Knit Tank,80,1
2014-09-21,Sculpt Knit Tank,98,1
2014-09-22,Sculpt Knit Tank,54,1
2014-09-23,Sculpt Knit Tank,64,1
2014-09-24,Sculpt Knit Tank,69,1
2014-09-25,Sculpt Knit Tank,64,1
2014-09-26,Sculpt Knit Tank,82,1
2014-09-27,Sculpt Knit Tank,86,1
2014-09-28,Sculpt Knit Tank,89,1
2014-09-29,Sculpt Knit Tank,65,1
2014-09-30,Sculpt Knit Tank,69,1
2014-10-01,Sculpt Knit Tank,69,1
2014-10-02,Sculpt Knit Tank,59,1
2014-10-03,Sculpt Knit Tank,88,1
2014-10-04,Sculpt Knit Tank,67,1
2014-10-05,Sculpt Knit Tank,89,1
2014-10-06,Sculpt Knit Tank,62,1
2014-10-07,Sculpt Knit Tank,56,1
2014-10-08,Sculpt Knit Tank,64,1
2014-10-09,Sculpt Knit Tank,76,1
2014-10-10,Sculpt Knit Tank,87,1
2014-10-11,Sculpt Knit Tank,98,1
2014-10-12,Sculpt Knit Tank,74,1
2014-10-13,Sculpt Knit Tank,51,1
2014-10-14,Sculpt Knit Tank,67,1
2014-10-15,Sculpt Knit Tank,56,1
2014-10-16,Sculpt Knit Tank,72,1
2014-10-17,Sculpt Knit Tank,74,1
2014-10-18,Sculpt Knit Tank,71,1
2014-10-19,Sculpt Knit Tank,82,1
2014-10-20,Sculpt Knit Tank,70,1
2014-10-21,Sculpt Knit Tank,59,1
2014-10-22,Sculpt Knit Tank,69,1
2014-10-23,Sculpt Knit Tank,82,1
2014-10-24,Sculpt Knit Tank,79,1
2014-10-25,Sculpt Knit Tank,93,1
2014-10-26,Sculpt Knit Tank,91,1
2014-10-27,Sculpt Knit Tank,50,1
2014-10-28,Sculpt Knit Tank,68,1
2014-10-29,Sculpt Knit Tank,74,1
2014-10-30,Sculpt Knit Tank,57,1
2014-10-31,Sculpt Knit Tank,86,1
2014-11-01,Sculpt Knit Tank,96,1
2014-11-02,Sculpt Knit Tank,93,1
2014-11-03,Sculpt Knit Tank,59,1
2014-11-04,Sculpt Knit Tank,79,1
2014-11-05,Sculpt Knit Tank,86,1
2014-11-06,Sculpt Knit Tank,74,1
2014-11-07,Sculpt Knit Tank,80,1
2014-11-08,Sculpt Knit Tank,89,1
2014-11-09,Sculpt Knit Tank,96,1
2014-11-10,Sculpt Knit Tank,48,1
2014-11-11,Sculpt Knit Tank,74,1
2014-11-12,Sculpt Knit Tank,65,1
2014-11-13,Sculpt Knit Tank,58,1
2014-11-14,Sculpt Knit Tank,77,1
2014-11-15,Sculpt Knit Tank,77,1
2014-11-16,Sculpt Knit Tank,84,1
2014-11-17,Sculpt Knit Tank,55,1
2014-11-18,Sculpt Knit Tank,53,1
2014-11-19,Sculpt Knit Tank,81,1
2014-11-20,Sculpt Knit Tank,75,1
2014-11-21,Sculpt Knit Tank,82,1
2014-11-22,Sculpt Knit Tank,74,1
2014-11-23,Sculpt Knit Tank,96,1
2014-11-24,Sculpt Knit Tank,57,1
2014-11-25,Sculpt Knit Tank,76,1
2014-11-26,Sculpt Knit Tank,71,1
2014-11-27,Sculpt Knit Tank,81,1
2014-11-28,Sculpt Knit Tank,82,1
2014-11-29,Sculpt Knit Tank,87,1
2014-11-30,Sculpt Knit Tank,98,1
2014-12-01,Sculpt Knit Tank,34,1
2014-12-02,Sculpt Knit Tank,49,1
2014-12-03,Sculpt Knit Tank,58,1
2014-12-04,Sculpt Knit Tank,63,1
2014-12-05,Sculpt Knit Tank,60,1
2014-12-06,Sculpt Knit Tank,73,1
2014-12-07,Sculpt Knit Tank,64,1
2014-12-08,Sculpt Knit Tank,34,1
2014-12-09,Sculpt Knit Tank,47,1
2014-12-10,Sculpt Knit Tank,47,1
2014-12-11,Sculpt Knit Tank,63,1
2014-12-12,Sculpt Knit Tank,53,1
2014-12-13,Sculpt Knit Tank,55,1
2014-12-14,Sculpt Knit Tank,67,1
2014-12-15,Sculpt Knit Tank,37,1
2014-12-16,Sculpt Knit Tank,50,1
2014-12-17,Sculpt Knit Tank,57,1
2014-12-18,Sculpt Knit Tank,65,1
2014-12-19,Sculpt Knit Tank,65,1
2014-12-20,Sculpt Knit Tank,67,1
2014-12-21,Sculpt Knit Tank,67,1
2014-12-22,Sculpt Knit Tank,56,1
2014-12-23,Sculpt Knit Tank,56,1
2014-12-24,Sculpt Knit Tank,47,1
2014-12-25,Sculpt Knit Tank,61,1
2014-12-26,Sculpt Knit Tank,60,1
2014-12-27,Sculpt Knit Tank,70,1
2014-12-28,Sculpt Knit Tank,70,1
2014-12-29,Sculpt Knit Tank,39,1
2014-12-30,Sculpt Knit Tank,54,1
2014-12-31,Sculpt Knit Tank,35,1
2015-01-01,Sculpt Knit Tank,50,1
2015-01-02,Sculpt Knit Tank,71,1
2015-01-03,Sculpt Knit Tank,69,1
2015-01-04,Sculpt Knit Tank,57,1
2015-01-05,Sculpt Knit Tank,47,1
2015-01-06,Sculpt Knit Tank,49,1
2015-01-07,Sculpt Knit Tank,36,1
2015-01-08,Sculpt Knit Tank,52,1
2015-01-09,Sculpt Knit Tank,55,1
2015-01-10,Sculpt Knit Tank,74,1
2015-01-11,Sculpt Knit Tank,58,1
2015-01-12,Sculpt Knit Tank,50,1
2015-01-13,Sculpt Knit Tank,41,1
2015-01-14,Sculpt Knit Tank,59,1
2015-01-15,Sculpt Knit Tank,40,1
2015-01-16,Sculpt Knit Tank,47,1
2015-01-17,Sculpt Knit Tank,56,1
2015-01-18,Sculpt Knit Tank,55,1
2015-01-19,Sculpt Knit Tank,49,1
2015-01-20,Sculpt Knit Tank,37,1
2015-01-21,Sculpt Knit Tank,55,1
2015-01-22,Sculpt Knit Tank,56,1
2015-01-23,Sculpt Knit Tank,56,1
2015-01-24,Sculpt Knit Tank,66,1
2015-01-25,Sculpt Knit Tank,60,1
2015-01-26,Sculpt Knit Tank,41,1
2015-01-27,Sculpt Knit Tank,52,1
2015-01-28,Sculpt Knit Tank,52,1
2015-01-29,Sculpt Knit Tank,54,1
2015-01-30,Sculpt Knit Tank,46,1
2015-01-31,Sculpt Knit Tank,56,1
2015-02-01,Sculpt Knit Tank,61,1
2015-02-02,Sculpt Knit Tank,49,1
2015-02-03,Sculpt Knit Tank,58,1
2015-02-04,Sculpt Knit Tank,46,1
2015-02-05,Sculpt Knit Tank,63,1
2015-02-06,Sculpt Knit Tank,60,1
2015-02-07,Sculpt Knit Tank,60,1
2015-02-08,Sculpt Knit Tank,57,1
2015-02-09,Sculpt Knit Tank,45,1
2015-02-10,Sculpt Knit Tank,63,1
2015-02-11,Sculpt Knit Tank,58,1
2015-02-12,Sculpt Knit Tank,64,1
2015-02-13,Sculpt Knit Tank,73,1
2015-02-14,Sculpt Knit Tank,64,1
2015-02-15,Sculpt Knit Tank,90,1
2015-02-16,Sculpt Knit Tank,43,1
2015-02-17,Sculpt Knit Tank,43,1
2015-02-18,Sculpt Knit Tank,56,1
2015-02-19,Sculpt Knit Tank,66,1
2015-02-20,Sculpt Knit Tank,62,1
2015-02-21,Sculpt Knit Tank,63,1
2015-02-22,Sculpt Knit Tank,62,1
2015-02-23,Sculpt Knit Tank,56,1
2015-02-24,Sculpt Knit Tank,46,1
2015-02-25,Sculpt Knit Tank,62,1
2015-02-26,Sculpt Knit Tank,52,1
2015-02-27,Sculpt Knit Tank,68,1
2015-02-28,Sculpt Knit Tank,86,1
2015-03-01,Sculpt Knit Tank,88,1
2015-03-02,Sculpt Knit Tank,66,1
2015-03-03,Sculpt Knit Tank,65,1
2015-03-04,Sculpt Knit Tank,57,1
2015-03-05,Sculpt Knit Tank,59,1
2015-03-06,Sculpt Knit Tank,69,1
2015-03-07,Sculpt Knit Tank,72,1
2015-03-08,Sculpt Knit Tank,89,1
2015-03-09,Sculpt Knit Tank,59,1
2015-03-10,Sculpt Knit Tank,65,1
2015-03-11,Sculpt Knit Tank,68,1
2015-03-12,Sculpt Knit Tank,74,1
2015-03-13,Sculpt Knit Tank,78,1
2015-03-14,Sculpt Knit Tank,73,1
2015-03-15,Sculpt Knit Tank,72,1
2015-03-16,Sculpt Knit Tank,52,1
2015-03-17,Sculpt Knit Tank,72,1
2015-03-18,Sculpt Knit Tank,71,1
2015-03-19,Sculpt Knit Tank,77,1
2015-03-20,Sculpt Knit Tank,88,1
2015-03-21,Sculpt Knit Tank,81,1
2015-03-22,Sculpt Knit Tank,81,1
2015-03-23,Sculpt Knit Tank,56,1
2015-03-24,Sculpt Knit Tank,68,1
2015-03-25,Sculpt Knit Tank,51,1
2015-03-26,Sculpt Knit Tank,74,1
2015-03-27,Sculpt Knit Tank,67,1
2015-03-28,Sculpt Knit Tank,82,1
2015-03-29,Sculpt Knit Tank,69,1
2015-03-30,Sculpt Knit Tank,56,1
2015-03-31,Sculpt Knit Tank,69,1
2015-04-01,Sculpt Knit Tank,65,1
2015-04-02,Sculpt Knit Tank,94,1
2015-04-03,Sculpt Knit Tank,82,1
2015-04-04,Sculpt Knit Tank,86,1
2015-04-05,Sculpt Knit Tank,84,1
2015-04-06,Sculpt Knit Tank,69,1
2015-04-07,Sculpt Knit Tank,74,1
2015-04-08,Sculpt Knit Tank,81,1
2015-04-09,Sculpt Knit Tank,84,1
2015-04-10,Sculpt Knit Tank,72,1
2015-04-11,Sculpt Knit Tank,89,1
2015-04-12,Sculpt Knit Tank,104,1
2015-04-13,Sculpt Knit Tank,49,1
2015-04-14,Sculpt Knit Tank,90,1
2015-04-15,Sculpt Knit Tank,66,1
2015-04-16,Sculpt Knit Tank,73,1
2015-04-17,Sculpt Knit Tank,93,1
2015-04-18,Sculpt Knit Tank,85,1
2015-04-19,Sculpt Knit Tank,95,1
2015-04-20,Sculpt Knit Tank,55,1
2015-04-21,Sculpt Knit Tank,65,1
2015-04-22,Sculpt Knit Tank,66,1
2015-04-23,Sculpt Knit Tank,74,1
2015-04-24,Sculpt Knit Tank,83,1
2015-04-25,Sculpt Knit Tank,96,1
2015-04-26,Sculpt Knit Tank,102,1
2015-04-27,Sculpt Knit Tank,48,1
2015-04-28,Sculpt Knit Tank,65,1
2015-04-29,Sculpt Knit Tank,68,1
2015-04-30,Sculpt Knit Tank,82,1
2015-05-01,Sculpt Knit Tank,81,1
2015-05-02,Sculpt Knit Tank,104,1
2015-05-03,Sculpt Knit Tank,117,1
2015-05-04,Sculpt Knit Tank,74,1
2015-05-05,Sculpt Knit Tank,85,1
2015-05-06,Sculpt Knit Tank,76,1
2015-05-07,Sculpt Knit Tank,88,1
2015-05-08,Sculpt Knit Tank,91,1
2015-05-09,Sculpt Knit Tank,75,1
2015-05-10,Sculpt Knit Tank,105,1
2015-05-11,Sculpt Knit Tank,56,1
2015-05-12,Sculpt Knit Tank,80,1
2015-05-13,Sculpt Knit Tank,71,1
2015-05-14,Sculpt Knit Tank,81,1
2015-05-15,Sculpt Knit Tank,112,1
2015-05-16,Sculpt Knit Tank,94,1
2015-05-17,Sculpt Knit Tank,84,1
2015-05-18,Sculpt Knit Tank,70,1
2015-05-19,Sculpt Knit Tank,82,1
2015-05-20,Sculpt Knit Tank,74,1
2015-05-21,Sculpt Knit Tank,76,1
2015-05-22,Sculpt Knit Tank,100,1
2015-05-23,Sculpt Knit Tank,93,1
2015-05-24,Sculpt Knit Tank,100,1
2015-05-25,Sculpt Knit Tank,56,1
2015-05-26,Sculpt Knit Tank,84,1
2015-05-27,Sculpt Knit Tank,97,1
2015-05-28,Sculpt Knit Tank,87,1
2015-05-29,Sculpt Knit Tank,98,1
2015-05-30,Sculpt Knit Tank,115,1
2015-05-31,Sculpt Knit Tank,107,1
2015-06-01,Sculpt Knit Tank,80,1
2015-06-02,Sculpt Knit Tank,85,1
2015-06-03,Sculpt Knit Tank,79,1
2015-06-04,Sculpt Knit Tank,95,1
2015-06-05,Sculpt Knit Tank,83,1
2015-06-06,Sculpt Knit Tank,100,1
2015-06-07,Sculpt Knit Tank,106,1
2015-06-08,Sculpt Knit Tank,69,1
2015-06-09,Sculpt Knit Tank,91,1
2015-06-10,Sculpt Knit Tank,78,1
2015-06-11,Sculpt Knit Tank,98,1
2015-06-12,Sculpt Knit Tank,108,1
2015-06-13,Sculpt Knit Tank,94,1
2015-06-14,Sculpt Knit Tank,110,1
2015-06-15,Sculpt Knit Tank,82,1
2015-06-16,Sculpt Knit Tank,85,1
2015-06-17,Sculpt Knit Tank,88,1
2015-06-18,Sculpt Knit Tank,81,1
2015-06-19,Sculpt Knit Tank,94,1
2015-06-20,Sculpt Knit Tank,91,1
2015-06-21,Sculpt Knit Tank,100,1
2015-06-22,Sculpt Knit Tank,88,1
2015-06-23,Sculpt Knit Tank,84,1
2015-06-24,Sculpt Knit Tank,92,1
2015-06-25,Sculpt Knit Tank,73,1
2015-06-26,Sculpt Knit Tank,105,1
